drugbank_id,GenericName,SideEffectTerm,SOC,FrequencyRatingValue
DB00426,famciclovir,liver function test abnormal,Investigations,3
DB00426,famciclovir,musculoskeletal discomfort,Musculoskeletal and connective tissue disorders,1
DB00426,famciclovir,pruritus,Skin and subcutaneous tissue disorders,3
DB00494,entacapone,asthenia,General disorders and administration site conditions,4
DB00494,entacapone,decreased appetite,Metabolism and nutrition disorders,1
DB00494,entacapone,decreased appetite,General disorders and administration site conditions,1
DB00494,entacapone,hypokinesia,Nervous system disorders,4
DB00494,entacapone,chromaturia,Renal and urinary disorders,5
DB00494,entacapone,somnolence,Psychiatric disorders,4
DB00494,entacapone,somnolence,Nervous system disorders,4
DB00494,entacapone,constipation,Gastrointestinal disorders,4
DB00494,entacapone,feeling abnormal,General disorders and administration site conditions,4
DB00494,entacapone,dyskinesia,Nervous system disorders,5
DB00494,entacapone,colitis,Gastrointestinal disorders,1
DB00494,entacapone,anxiety,Psychiatric disorders,4
DB00494,entacapone,hallucination,Psychiatric disorders,4
DB00494,entacapone,flatulence,Gastrointestinal disorders,4
DB00494,entacapone,urticaria,Immune system disorders,1
DB00494,entacapone,urticaria,Skin and subcutaneous tissue disorders,1
DB00494,entacapone,myocardial infarction,Vascular disorders,4
DB00494,entacapone,myocardial infarction,Cardiac disorders,4
DB00494,entacapone,diarrhoea,Gastrointestinal disorders,4
DB00494,entacapone,dyspnoea,"Respiratory, thoracic and mediastinal disorders",4
DB00494,entacapone,dyspnoea,Cardiac disorders,4
DB00494,entacapone,insomnia,Psychiatric disorders,4
DB00494,entacapone,insomnia,Nervous system disorders,4
DB00494,entacapone,myocardial ischaemia,Vascular disorders,4
DB00494,entacapone,myocardial ischaemia,Cardiac disorders,4
DB00494,entacapone,confusional state,Psychiatric disorders,4
DB00494,entacapone,confusional state,Nervous system disorders,4
DB00494,entacapone,pain,General disorders and administration site conditions,4
DB00494,entacapone,parkinsonism,Nervous system disorders,5
DB00494,entacapone,hyperkinesia,Nervous system disorders,4
DB00494,entacapone,hepatitis,Hepatobiliary disorders,1
DB00494,entacapone,dysgeusia,Gastrointestinal disorders,4
DB00494,entacapone,dysgeusia,Nervous system disorders,4
DB00494,entacapone,hyperhidrosis,General disorders and administration site conditions,4
DB00494,entacapone,hyperhidrosis,Skin and subcutaneous tissue disorders,4
DB00494,entacapone,vascular purpura,Vascular disorders,4
DB00494,entacapone,vascular purpura,Blood and lymphatic system disorders,4
DB00494,entacapone,vascular purpura,Skin and subcutaneous tissue disorders,4
DB00494,entacapone,vomiting,Gastrointestinal disorders,4
DB00494,entacapone,weight decreased,Investigations,1
DB00494,entacapone,mental disorder,Psychiatric disorders,1
DB00494,entacapone,gastrointestinal disorder,Gastrointestinal disorders,4
DB00494,entacapone,gastritis,Gastrointestinal disorders,4
DB00494,entacapone,dizziness,Vascular disorders,4
DB00494,entacapone,dizziness,Cardiac disorders,4
DB00494,entacapone,dizziness,Nervous system disorders,4
DB00494,entacapone,agitation,Psychiatric disorders,3
DB00494,entacapone,agitation,Nervous system disorders,3
DB00494,entacapone,dry mouth,Gastrointestinal disorders,4
DB00494,entacapone,back pain,Musculoskeletal and connective tissue disorders,4
DB00494,entacapone,nausea,Gastrointestinal disorders,5
DB00494,entacapone,fatigue,General disorders and administration site conditions,4
DB00494,entacapone,acute coronary syndrome,Vascular disorders,4
DB00494,entacapone,acute coronary syndrome,Cardiac disorders,4
DB00494,entacapone,gastrointestinal pain,Gastrointestinal disorders,4
DB00494,entacapone,purpura,Vascular disorders,4
DB00494,entacapone,purpura,Blood and lymphatic system disorders,4
DB00494,entacapone,purpura,Skin and subcutaneous tissue disorders,4
DB00494,entacapone,rash maculo-papular,Skin and subcutaneous tissue disorders,2
DB00494,entacapone,dyspepsia,Gastrointestinal disorders,4
DB00494,entacapone,abdominal pain,Gastrointestinal disorders,4
DB00494,entacapone,nightmare,Psychiatric disorders,4
DB00494,entacapone,bacterial infection,Infections and infestations,4
DB09030,vorapaxar,dermatitis,Skin and subcutaneous tissue disorders,4
DB09030,vorapaxar,gastrointestinal haemorrhage,Gastrointestinal disorders,4
DB09030,vorapaxar,gastrointestinal haemorrhage,Vascular disorders,4
DB09030,vorapaxar,haemorrhage intracranial,Vascular disorders,3
DB09030,vorapaxar,haemorrhage intracranial,Nervous system disorders,3
DB09030,vorapaxar,haemoglobin,Investigations,5
DB09030,vorapaxar,depression,Psychiatric disorders,4
DB09030,vorapaxar,anaemia,Blood and lymphatic system disorders,4
DB09030,vorapaxar,rash,Skin and subcutaneous tissue disorders,4
DB09030,vorapaxar,haemorrhage,Vascular disorders,5
DB00465,ketorolac,somnolence,Psychiatric disorders,4
DB00465,ketorolac,somnolence,Nervous system disorders,4
DB00465,ketorolac,dermatitis,Skin and subcutaneous tissue disorders,4
DB00465,ketorolac,rhinitis,Infections and infestations,4
DB00465,ketorolac,rhinitis,"Respiratory, thoracic and mediastinal disorders",4
DB00465,ketorolac,diarrhoea,Gastrointestinal disorders,4
DB00465,ketorolac,oedema,Metabolism and nutrition disorders,4
DB00465,ketorolac,oedema,General disorders and administration site conditions,4
DB00465,ketorolac,lacrimation increased,Eye disorders,4
DB00465,ketorolac,hypertension,Vascular disorders,4
DB00465,ketorolac,nasal discomfort,"Respiratory, thoracic and mediastinal disorders",5
DB00465,ketorolac,bradycardia,Cardiac disorders,4
DB00465,ketorolac,headache,Nervous system disorders,5
DB00465,ketorolac,oliguria,Renal and urinary disorders,4
DB00465,ketorolac,dizziness,Vascular disorders,4
DB00465,ketorolac,dizziness,Cardiac disorders,4
DB00465,ketorolac,dizziness,Nervous system disorders,4
DB00465,ketorolac,throat irritation,Gastrointestinal disorders,4
DB00465,ketorolac,throat irritation,"Respiratory, thoracic and mediastinal disorders",4
DB00465,ketorolac,nausea,Gastrointestinal disorders,5
DB00465,ketorolac,gastrointestinal pain,Gastrointestinal disorders,5
DB00465,ketorolac,rash,Skin and subcutaneous tissue disorders,4
DB00465,ketorolac,dyspepsia,Gastrointestinal disorders,5
DB00465,ketorolac,aspartate aminotransferase increased,Investigations,4
DB00912,repaglinide,hypoglycaemia,Metabolism and nutrition disorders,5
DB00912,repaglinide,hypoglycaemia,Endocrine disorders,5
DB00912,repaglinide,bronchitis,Infections and infestations,4
DB00912,repaglinide,bronchitis,"Respiratory, thoracic and mediastinal disorders",4
DB00912,repaglinide,rhinitis,Infections and infestations,4
DB00912,repaglinide,rhinitis,"Respiratory, thoracic and mediastinal disorders",4
DB00912,repaglinide,diarrhoea,Gastrointestinal disorders,4
DB00912,repaglinide,urinary tract infection,Infections and infestations,4
DB00912,repaglinide,urinary tract infection,Renal and urinary disorders,4
DB00912,repaglinide,back pain,Musculoskeletal and connective tissue disorders,4
DB00912,repaglinide,angina pectoris,Vascular disorders,4
DB00912,repaglinide,angina pectoris,Cardiac disorders,4
DB01232,saquinavir,blood bilirubin increased,Investigations,4
DB01232,saquinavir,jaundice,Hepatobiliary disorders,3
DB01232,saquinavir,jaundice,Blood and lymphatic system disorders,3
DB01232,saquinavir,jaundice,Skin and subcutaneous tissue disorders,3
DB01232,saquinavir,asthenia,General disorders and administration site conditions,4
DB01232,saquinavir,decreased appetite,Metabolism and nutrition disorders,4
DB01232,saquinavir,decreased appetite,General disorders and administration site conditions,4
DB01232,saquinavir,dry skin,Skin and subcutaneous tissue disorders,4
DB01232,saquinavir,somnolence,Psychiatric disorders,3
DB01232,saquinavir,somnolence,Nervous system disorders,3
DB01232,saquinavir,paraesthesia,Nervous system disorders,4
DB01232,saquinavir,constipation,Gastrointestinal disorders,4
DB01232,saquinavir,feeling abnormal,General disorders and administration site conditions,4
DB01232,saquinavir,dermatitis,Skin and subcutaneous tissue disorders,4
DB01232,saquinavir,renal failure,Renal and urinary disorders,3
DB01232,saquinavir,blood creatinine increased,Investigations,4
DB01232,saquinavir,stevens-johnson syndrome,Immune system disorders,3
DB01232,saquinavir,stevens-johnson syndrome,Skin and subcutaneous tissue disorders,3
DB01232,saquinavir,stevens-johnson syndrome,Infections and infestations,3
DB01232,saquinavir,stevens-johnson syndrome,"Injury, poisoning and procedural complications",3
DB01232,saquinavir,flatulence,Gastrointestinal disorders,4
DB01232,saquinavir,erythema multiforme,Immune system disorders,3
DB01232,saquinavir,erythema multiforme,Skin and subcutaneous tissue disorders,3
DB01232,saquinavir,diarrhoea,Gastrointestinal disorders,5
DB01232,saquinavir,pancreatitis,Gastrointestinal disorders,3
DB01232,saquinavir,dyspnoea,"Respiratory, thoracic and mediastinal disorders",4
DB01232,saquinavir,dyspnoea,Cardiac disorders,4
DB01232,saquinavir,hypersensitivity,Immune system disorders,4
DB01232,saquinavir,renal impairment,Renal and urinary disorders,3
DB01232,saquinavir,platelet count decreased,Investigations,5
DB01232,saquinavir,neutropenia,Blood and lymphatic system disorders,3
DB01232,saquinavir,abdominal distension,Gastrointestinal disorders,4
DB01232,saquinavir,alanine aminotransferase increased,Investigations,5
DB01232,saquinavir,diabetes mellitus,Metabolism and nutrition disorders,4
DB01232,saquinavir,diabetes mellitus,Endocrine disorders,4
DB01232,saquinavir,sleep disorder,Psychiatric disorders,4
DB01232,saquinavir,increased appetite,Metabolism and nutrition disorders,4
DB01232,saquinavir,increased appetite,General disorders and administration site conditions,4
DB01232,saquinavir,dermatitis bullous,Skin and subcutaneous tissue disorders,3
DB01232,saquinavir,hepatitis,Hepatobiliary disorders,3
DB01232,saquinavir,dysgeusia,Gastrointestinal disorders,4
DB01232,saquinavir,dysgeusia,Nervous system disorders,4
DB01232,saquinavir,ill-defined disorder,General disorders and administration site conditions,4
DB01232,saquinavir,vomiting,Gastrointestinal disorders,5
DB01232,saquinavir,blood triglycerides increased,Investigations,5
DB01232,saquinavir,amylase increased,Investigations,4
DB01232,saquinavir,abdominal pain upper,Gastrointestinal disorders,4
DB01232,saquinavir,headache,Nervous system disorders,4
DB01232,saquinavir,neuropathy peripheral,Nervous system disorders,4
DB01232,saquinavir,mucosal inflammation,General disorders and administration site conditions,3
DB01232,saquinavir,dizziness,Vascular disorders,4
DB01232,saquinavir,dizziness,Cardiac disorders,4
DB01232,saquinavir,dizziness,Nervous system disorders,4
DB01232,saquinavir,eczema,Skin and subcutaneous tissue disorders,4
DB01232,saquinavir,dry mouth,Gastrointestinal disorders,4
DB01232,saquinavir,disturbance in sexual arousal,Psychiatric disorders,4
DB01232,saquinavir,lipodystrophy acquired,Metabolism and nutrition disorders,4
DB01232,saquinavir,lipodystrophy acquired,Skin and subcutaneous tissue disorders,4
DB01232,saquinavir,muscle spasms,Musculoskeletal and connective tissue disorders,4
DB01232,saquinavir,nausea,Gastrointestinal disorders,5
DB01232,saquinavir,haemoglobin decreased,Investigations,4
DB01232,saquinavir,discomfort,General disorders and administration site conditions,4
DB01232,saquinavir,fatigue,General disorders and administration site conditions,4
DB01232,saquinavir,lymphocyte count decreased,Investigations,4
DB01232,saquinavir,gastrointestinal pain,Gastrointestinal disorders,4
DB01232,saquinavir,anaemia,Blood and lymphatic system disorders,4
DB01232,saquinavir,alopecia,Skin and subcutaneous tissue disorders,4
DB01232,saquinavir,white blood cell count decreased,Investigations,4
DB01232,saquinavir,rash,Skin and subcutaneous tissue disorders,4
DB01232,saquinavir,malaise,General disorders and administration site conditions,4
DB01232,saquinavir,dyspepsia,Gastrointestinal disorders,4
DB01232,saquinavir,abdominal pain,Gastrointestinal disorders,4
DB01232,saquinavir,eructation,Gastrointestinal disorders,4
DB01232,saquinavir,libido decreased,Reproductive system and breast disorders,4
DB01232,saquinavir,libido decreased,Psychiatric disorders,4
DB01232,saquinavir,aspartate aminotransferase increased,Investigations,5
DB01232,saquinavir,pruritus,Skin and subcutaneous tissue disorders,4
DB01232,saquinavir,visual impairment,Eye disorders,3
DB00252,phenytoin,cardiomegaly,Cardiac disorders,3
DB00252,phenytoin,asthenia,General disorders and administration site conditions,4
DB00252,phenytoin,decreased appetite,Metabolism and nutrition disorders,3
DB00252,phenytoin,decreased appetite,General disorders and administration site conditions,3
DB00252,phenytoin,hypokinesia,Nervous system disorders,3
DB00252,phenytoin,vulvovaginal mycotic infection,Reproductive system and breast disorders,3
DB00252,phenytoin,vulvovaginal mycotic infection,Infections and infestations,3
DB00252,phenytoin,bundle branch block,Cardiac disorders,3
DB00252,phenytoin,leukopenia,Blood and lymphatic system disorders,3
DB00252,phenytoin,tongue disorder,Gastrointestinal disorders,4
DB00252,phenytoin,hyporeflexia,Nervous system disorders,4
DB00252,phenytoin,injection site reaction,General disorders and administration site conditions,4
DB00252,phenytoin,injection site reaction,"Injury, poisoning and procedural complications",4
DB00252,phenytoin,somnolence,Psychiatric disorders,5
DB00252,phenytoin,somnolence,Nervous system disorders,5
DB00252,phenytoin,depressed level of consciousness,Nervous system disorders,4
DB00252,phenytoin,loss of consciousness,Nervous system disorders,3
DB00252,phenytoin,paraesthesia,Nervous system disorders,4
DB00252,phenytoin,constipation,Gastrointestinal disorders,4
DB00252,phenytoin,ventricular extrasystoles,Cardiac disorders,3
DB00252,phenytoin,feeling abnormal,General disorders and administration site conditions,3
DB00252,phenytoin,osteoarthritis,Musculoskeletal and connective tissue disorders,4
DB00252,phenytoin,pharyngitis,Gastrointestinal disorders,3
DB00252,phenytoin,pharyngitis,Infections and infestations,3
DB00252,phenytoin,pharyngitis,"Respiratory, thoracic and mediastinal disorders",3
DB00252,phenytoin,cardiac arrest,Cardiac disorders,3
DB00252,phenytoin,pneumonia,Infections and infestations,4
DB00252,phenytoin,pneumonia,"Respiratory, thoracic and mediastinal disorders",4
